type,node_id,parent_id,planet_id,depth,size,x,y,z,image_id
image,,1_leaf_0,1,2,1,-0.3803509,11.569863,6.5571575,8179.jpg
image,,1_leaf_0,1,2,1,-0.28730863,11.577773,6.6537485,13050.jpg
image,,1_leaf_0,1,2,1,-0.21667092,11.568438,6.56299,17337.jpg
image,,1_leaf_0,1,2,1,-0.2547345,11.444031,6.972317,14662.jpg
image,,1_leaf_0,1,2,1,0.21290658,11.433646,7.1678615,11371.jpg
image,,1_leaf_0,1,2,1,0.36547554,11.53235,7.5361724,6983.jpg
image,,1_leaf_0,1,2,1,0.2964321,11.459096,7.5439696,12782.jpg
image,,1_leaf_0,1,2,1,0.18068813,11.419889,7.7506156,5971.jpg
image,,1_leaf_0,1,2,1,0.32219383,11.57743,7.390035,18550.jpg
image,,1_leaf_0,1,2,1,-0.34418672,11.399073,6.682016,15061.jpg
image,,1_leaf_0,1,2,1,-0.38582632,11.664335,6.7677984,8964.jpg
image,,1_leaf_0,1,2,1,0.1371346,11.649738,7.3431873,19789.jpg
image,,1_leaf_0,1,2,1,-0.7192425,11.578615,6.7526894,11349.jpg
image,,1_leaf_0,1,2,1,-0.036875393,11.066668,7.663272,2002.jpg
image,,1_leaf_0,1,2,1,0.4510277,11.320144,7.446284,2548.jpg
node,1_leaf_1,planet_1,1,1,39,-1.078474,11.605745,8.145898,
image,,1_leaf_1,1,2,1,-1.1349157,11.681882,7.787238,2770.jpg
image,,1_leaf_1,1,2,1,-1.047787,11.672598,8.113475,7195.jpg
image,,1_leaf_1,1,2,1,-1.055667,11.68304,8.090745,16137.jpg
image,,1_leaf_1,1,2,1,-1.1622468,11.323667,8.317834,17161.jpg
image,,1_leaf_1,1,2,1,-1.148664,11.669769,7.9229383,508.jpg
image,,1_leaf_1,1,2,1,-1.0252991,11.603883,8.136852,14189.jpg
image,,1_leaf_1,1,2,1,-1.0232376,11.710283,8.246644,809.jpg
image,,1_leaf_1,1,2,1,-1.0934917,11.652272,8.259459,13287.jpg
image,,1_leaf_1,1,2,1,-1.1189378,11.600097,8.116254,4821.jpg
image,,1_leaf_1,1,2,1,-1.0345508,11.356297,8.286308,9810.jpg
image,,1_leaf_1,1,2,1,-0.93404377,11.682802,8.035342,10978.jpg
image,,1_leaf_1,1,2,1,-1.105938,11.670174,8.019617,9637.jpg
image,,1_leaf_1,1,2,1,-1.0425599,11.712517,8.14473,11621.jpg
image,,1_leaf_1,1,2,1,-1.1948731,11.602009,8.180376,18815.jpg
image,,1_leaf_1,1,2,1,-1.0412847,11.685307,8.236237,18157.jpg
image,,1_leaf_1,1,2,1,-0.9726966,11.727407,8.094035,19806.jpg
image,,1_leaf_1,1,2,1,-1.0671611,11.540835,8.2191725,15905.jpg
image,,1_leaf_1,1,2,1,-1.0298828,11.691197,7.9098983,14883.jpg
image,,1_leaf_1,1,2,1,-1.1063064,11.599004,7.946973,309.jpg
image,,1_leaf_1,1,2,1,-1.1390872,11.557149,8.263395,12257.jpg
image,,1_leaf_1,1,2,1,-1.4995425,11.336408,8.326427,19127.jpg
image,,1_leaf_1,1,2,1,-1.2450553,11.52391,8.281639,12817.jpg
image,,1_leaf_1,1,2,1,-0.9475601,11.666155,8.181232,2882.jpg
image,,1_leaf_1,1,2,1,-1.0034939,11.426499,8.132317,4457.jpg
image,,1_leaf_1,1,2,1,-0.9068782,11.566923,8.256597,412.jpg
image,,1_leaf_1,1,2,1,-1.0770134,11.725428,7.8812633,14081.jpg
image,,1_leaf_1,1,2,1,-0.85433424,11.537449,8.15176,19151.jpg
image,,1_leaf_1,1,2,1,-1.4465225,11.404052,8.115323,15346.jpg
image,,1_leaf_1,1,2,1,-0.92592293,11.636914,8.240078,15624.jpg
image,,1_leaf_1,1,2,1,-1.1037918,11.581733,8.252814,16734.jpg
image,,1_leaf_1,1,2,1,-0.93443406,11.620468,8.141819,13978.jpg
image,,1_leaf_1,1,2,1,-1.0403807,11.721299,8.214689,17075.jpg
image,,1_leaf_1,1,2,1,-1.0514269,11.76396,8.108536,18992.jpg
image,,1_leaf_1,1,2,1,-1.075142,11.676284,8.207159,694.jpg
image,,1_leaf_1,1,2,1,-1.1222029,11.630621,8.3867235,5965.jpg
image,,1_leaf_1,1,2,1,-0.97218037,11.524617,8.143168,4593.jpg
image,,1_leaf_1,1,2,1,-1.190371,11.57782,7.9974303,3314.jpg
image,,1_leaf_1,1,2,1,-1.222146,11.643744,8.157546,8844.jpg
image,,1_leaf_1,1,2,1,-0.96345717,11.637625,8.185995,15664.jpg
node,1_leaf_2,planet_1,1,1,44,-1.8863071,9.8053,7.945495,
image,,1_leaf_2,1,2,1,-1.9424263,9.6700535,7.9342947,10899.jpg
image,,1_leaf_2,1,2,1,-1.8991522,9.426879,7.974355,16717.jpg
image,,1_leaf_2,1,2,1,-1.7469238,9.523403,7.9098463,8751.jpg
image,,1_leaf_2,1,2,1,-1.549642,10.066697,7.960855,5842.jpg
image,,1_leaf_2,1,2,1,-1.5646574,9.606984,8.0338745,17305.jpg
image,,1_leaf_2,1,2,1,-1.9910864,9.836796,7.8617516,3653.jpg
image,,1_leaf_2,1,2,1,-1.7550052,10.086393,7.998482,19940.jpg
image,,1_leaf_2,1,2,1,-1.9955313,9.693991,7.87994,5622.jpg
image,,1_leaf_2,1,2,1,-1.9244559,9.702525,7.8563185,7220.jpg
image,,1_leaf_2,1,2,1,-1.9843199,9.555335,7.8850393,15773.jpg
image,,1_leaf_2,1,2,1,-1.7612181,9.923772,7.613975,7192.jpg
image,,1_leaf_2,1,2,1,-1.7409421,9.963918,7.746429,16936.jpg
image,,1_leaf_2,1,2,1,-1.7858206,9.880516,8.073836,1633.jpg
image,,1_leaf_2,1,2,1,-1.9987909,9.81826,7.9391065,15943.jpg
image,,1_leaf_2,1,2,1,-2.126631,9.914631,7.8385115,509.jpg
image,,1_leaf_2,1,2,1,-1.6973116,9.563533,7.9014025,1548.jpg
image,,1_leaf_2,1,2,1,-1.9071566,9.530052,7.8385997,5694.jpg
image,,1_leaf_2,1,2,1,-1.9265492,9.6900015,7.8467956,12530.jpg
image,,1_leaf_2,1,2,1,-1.895527,9.700978,8.040802,18838.jpg
image,,1_leaf_2,1,2,1,-1.9199352,9.936697,8.0350895,11381.jpg
image,,1_leaf_2,1,2,1,-2.0824015,9.882049,8.038461,9413.jpg
image,,1_leaf_2,1,2,1,-2.125902,9.742971,7.7398605,3684.jpg
image,,1_leaf_2,1,2,1,-1.9110019,9.7724905,8.048985,13043.jpg
image,,1_leaf_2,1,2,1,-1.9244437,9.652385,7.7174735,17237.jpg
image,,1_leaf_2,1,2,1,-1.935382,9.624347,7.837247,16250.jpg
image,,1_leaf_2,1,2,1,-2.0694516,9.906307,7.955312,1574.jpg
image,,1_leaf_2,1,2,1,-1.9715708,9.998128,8.050643,17319.jpg
image,,1_leaf_2,1,2,1,-2.088219,10.188743,8.125535,5664.jpg
image,,1_leaf_2,1,2,1,-1.8925573,9.8684435,8.118316,7300.jpg
image,,1_leaf_2,1,2,1,-1.7936435,9.869049,7.769512,15050.jpg
image,,1_leaf_2,1,2,1,-1.9094671,9.553351,7.881167,16905.jpg
image,,1_leaf_2,1,2,1,-1.8505645,9.839793,7.848255,13107.jpg
image,,1_leaf_2,1,2,1,-1.9814559,10.34401,8.200486,18060.jpg
image,,1_leaf_2,1,2,1,-1.9849399,9.825264,7.99002,18367.jpg
image,,1_leaf_2,1,2,1,-1.7851144,10.4682,8.261988,12481.jpg
image,,1_leaf_2,1,2,1,-1.9083494,9.767459,8.071638,19039.jpg
image,,1_leaf_2,1,2,1,-1.9045043,9.64827,7.9820914,10951.jpg
image,,1_leaf_2,1,2,1,-1.8577509,9.523218,7.8997173,9126.jpg
image,,1_leaf_2,1,2,1,-1.865244,9.690195,8.005702,18211.jpg
image,,1_leaf_2,1,2,1,-1.9019582,9.812306,8.038599,35.jpg
image,,1_leaf_2,1,2,1,-1.6886306,9.86533,7.92365,13221.jpg
image,,1_leaf_2,1,2,1,-1.9221259,9.717199,8.05636,11782.jpg
image,,1_leaf_2,1,2,1,-1.9697739,10.068419,7.936008,9516.jpg
image,,1_leaf_2,1,2,1,-1.5599896,9.71387,7.935444,17490.jpg
node,1_leaf_3,planet_1,1,1,16,-1.0681881,9.918951,7.440134,
image,,1_leaf_3,1,2,1,-0.88042504,9.960497,7.5301323,17468.jpg
image,,1_leaf_3,1,2,1,-1.0666023,10.0001745,7.4106693,15616.jpg
image,,1_leaf_3,1,2,1,-1.063148,9.962389,7.603464,2855.jpg
image,,1_leaf_3,1,2,1,-1.2991388,9.927195,7.2238507,14692.jpg
image,,1_leaf_3,1,2,1,-0.9586679,9.770361,7.8600845,2344.jpg
image,,1_leaf_3,1,2,1,-1.2058169,9.955624,7.359495,589.jpg
image,,1_leaf_3,1,2,1,-0.9362525,9.853253,7.6547203,1487.jpg
image,,1_leaf_3,1,2,1,-1.2015122,9.817464,7.1717796,16157.jpg
image,,1_leaf_3,1,2,1,-1.019729,10.029479,7.7096596,11407.jpg
image,,1_leaf_3,1,2,1,-1.0836354,10.015276,7.0576744,14440.jpg
image,,1_leaf_3,1,2,1,-1.0420125,9.915873,7.774141,658.jpg
image,,1_leaf_3,1,2,1,-1.0657278,10.077326,7.2215247,19891.jpg
image,,1_leaf_3,1,2,1,-1.2006948,9.846203,7.161439,6289.jpg
image,,1_leaf_3,1,2,1,-0.9793918,10.0114765,7.4364195,15856.jpg
image,,1_leaf_3,1,2,1,-0.9425759,9.824002,7.5302057,6152.jpg
image,,1_leaf_3,1,2,1,-1.1456783,9.736632,7.336895,19795.jpg
node,1_leaf_4,planet_1,1,1,31,-1.1272835,9.347779,7.727288,
image,,1_leaf_4,1,2,1,-1.036102,9.46394,7.8342786,9921.jpg
image,,1_leaf_4,1,2,1,-1.1184636,9.425522,7.9380436,15799.jpg
image,,1_leaf_4,1,2,1,-1.2364529,9.430512,7.5811367,3960.jpg
image,,1_leaf_4,1,2,1,-1.1340808,9.245302,7.6444106,7546.jpg
image,,1_leaf_4,1,2,1,-1.3584698,9.730732,7.4682527,19163.jpg
image,,1_leaf_4,1,2,1,-1.0500742,9.337671,7.563245,1031.jpg
image,,1_leaf_4,1,2,1,-1.150304,9.815089,7.528206,9482.jpg
image,,1_leaf_4,1,2,1,-1.1071606,9.409895,7.8721013,16261.jpg
image,,1_leaf_4,1,2,1,-1.1684109,9.2394705,7.67391,1068.jpg
image,,1_leaf_4,1,2,1,-1.0612683,9.259046,7.7691703,5588.jpg
image,,1_leaf_4,1,2,1,-1.2365379,9.549584,7.4423785,14550.jpg
image,,1_leaf_4,1,2,1,-1.1032757,9.298796,7.682124,9080.jpg
image,,1_leaf_4,1,2,1,-1.0920818,9.343682,7.68167,9847.jpg
image,,1_leaf_4,1,2,1,-1.1566454,9.44255,7.799005,15754.jpg
image,,1_leaf_4,1,2,1,-1.0741568,9.23589,7.66789,11288.jpg
image,,1_leaf_4,1,2,1,-1.1374508,9.5878,8.033026,8848.jpg
image,,1_leaf_4,1,2,1,-1.0836087,9.182905,7.751842,15363.jpg
image,,1_leaf_4,1,2,1,-1.0576415,9.2013855,7.709022,243.jpg
image,,1_leaf_4,1,2,1,-1.1217371,9.325624,7.693758,17278.jpg
image,,1_leaf_4,1,2,1,-0.9906999,9.30777,7.8361382,7366.jpg
image,,1_leaf_4,1,2,1,-1.0739008,9.189411,7.7696886,3566.jpg
image,,1_leaf_4,1,2,1,-1.2176962,9.537835,7.525748,9087.jpg
image,,1_leaf_4,1,2,1,-1.073503,9.204313,7.779672,539.jpg
image,,1_leaf_4,1,2,1,-1.1843165,9.328857,7.9704475,17881.jpg
image,,1_leaf_4,1,2,1,-1.0716186,9.151999,7.6543374,11424.jpg
image,,1_leaf_4,1,2,1,-1.13804,9.413844,7.802117,19218.jpg
image,,1_leaf_4,1,2,1,-1.2122858,9.158231,7.845789,18595.jpg
image,,1_leaf_4,1,2,1,-1.1107603,9.222263,7.7083936,10972.jpg
image,,1_leaf_4,1,2,1,-1.1717266,9.273535,7.7039013,9114.jpg
image,,1_leaf_4,1,2,1,-1.1144722,9.230475,7.8871403,11567.jpg
image,,1_leaf_4,1,2,1,-1.1028385,9.237246,7.729059,7828.jpg
node,1_leaf_5,planet_1,1,1,28,-1.8105919,10.938768,8.165207,
image,,1_leaf_5,1,2,1,-1.8017911,10.888938,8.171396,9925.jpg
image,,1_leaf_5,1,2,1,-1.9123306,10.901584,8.317143,16672.jpg
image,,1_leaf_5,1,2,1,-1.6064717,11.031225,8.271357,13622.jpg
image,,1_leaf_5,1,2,1,-1.7172306,10.983575,8.23014,13409.jpg
image,,1_leaf_5,1,2,1,-1.9454935,10.94598,8.352397,19455.jpg
image,,1_leaf_5,1,2,1,-1.8678554,11.044799,8.422358,14474.jpg
image,,1_leaf_5,1,2,1,-2.0242212,10.872352,8.398746,15714.jpg
image,,1_leaf_5,1,2,1,-1.5904039,10.891466,8.229649,13796.jpg
image,,1_leaf_5,1,2,1,-1.7225659,11.048462,8.096462,8518.jpg
image,,1_leaf_5,1,2,1,-1.6173096,11.026809,8.132069,7418.jpg
image,,1_leaf_5,1,2,1,-1.7545584,10.886408,7.962252,9487.jpg
image,,1_leaf_5,1,2,1,-1.8743049,10.89044,7.8780107,12716.jpg
image,,1_leaf_5,1,2,1,-1.7834086,10.940043,8.229735,1786.jpg
image,,1_leaf_5,1,2,1,-1.8754561,10.852128,8.316421,11947.jpg
image,,1_leaf_5,1,2,1,-1.7828145,11.0175495,8.402251,7856.jpg
image,,1_leaf_5,1,2,1,-1.9196752,10.973254,8.397107,7541.jpg
image,,1_leaf_5,1,2,1,-1.7091509,11.077716,8.0795765,17835.jpg
image,,1_leaf_5,1,2,1,-1.7515727,10.970058,8.285354,12348.jpg
image,,1_leaf_5,1,2,1,-1.6995524,11.200455,8.10238,1716.jpg
image,,1_leaf_5,1,2,1,-1.8074844,11.027006,7.816058,7701.jpg
image,,1_leaf_5,1,2,1,-1.7653731,10.974602,7.7609043,6891.jpg
image,,1_leaf_5,1,2,1,-1.8596455,10.779138,8.247209,14854.jpg
image,,1_leaf_5,1,2,1,-1.8709548,10.861071,8.351128,10328.jpg
image,,1_leaf_5,1,2,1,-1.9464803,10.890639,8.406489,9195.jpg
image,,1_leaf_5,1,2,1,-1.864309,10.877852,7.8533382,5758.jpg
image,,1_leaf_5,1,2,1,-1.9441631,10.876654,7.820862,15680.jpg
image,,1_leaf_5,1,2,1,-1.7925274,10.6754055,8.176419,10643.jpg
image,,1_leaf_5,1,2,1,-1.889474,10.879927,7.918574,11267.jpg
node,1_leaf_6,planet_1,1,1,11,-1.6571128,10.701885,7.049107,
image,,1_leaf_6,1,2,1,-1.7736812,10.748598,7.241966,11143.jpg
image,,1_leaf_6,1,2,1,-1.6300862,10.64205,7.055956,17142.jpg
image,,1_leaf_6,1,2,1,-1.5749959,10.705859,6.9716697,3723.jpg
image,,1_leaf_6,1,2,1,-1.4637783,10.861258,6.9456544,33.jpg
image,,1_leaf_6,1,2,1,-1.5861511,10.736269,6.8666344,2393.jpg
image,,1_leaf_6,1,2,1,-1.7083588,10.88894,7.3263817,8152.jpg
image,,1_leaf_6,1,2,1,-1.7227587,10.609226,7.050768,874.jpg
image,,1_leaf_6,1,2,1,-1.7604973,10.679169,7.118328,16693.jpg
image,,1_leaf_6,1,2,1,-1.5954956,10.639916,6.9434047,14420.jpg
image,,1_leaf_6,1,2,1,-1.8322254,10.669292,7.093177,6881.jpg
image,,1_leaf_6,1,2,1,-1.5802137,10.540161,6.926236,776.jpg
node,1_leaf_7,planet_1,1,1,41,-1.835689,10.238089,6.6194353,
image,,1_leaf_7,1,2,1,-1.641007,10.5817,6.6339874,17977.jpg
image,,1_leaf_7,1,2,1,-2.202085,9.902173,6.4339533,18877.jpg
image,,1_leaf_7,1,2,1,-1.4556949,10.801827,6.532327,898.jpg
image,,1_leaf_7,1,2,1,-1.5202147,10.342428,6.731966,16387.jpg
image,,1_leaf_7,1,2,1,-2.1081314,10.240592,6.8247247,9770.jpg
image,,1_leaf_7,1,2,1,-1.5450329,10.163477,6.451166,16811.jpg
image,,1_leaf_7,1,2,1,-1.7466434,10.4565,6.6457744,624.jpg
image,,1_leaf_7,1,2,1,-1.964768,10.258515,6.7556467,15807.jpg
image,,1_leaf_7,1,2,1,-1.9295077,9.963174,6.339459,2453.jpg
image,,1_leaf_7,1,2,1,-1.9652435,9.997494,6.7238507,16253.jpg
image,,1_leaf_7,1,2,1,-1.8594946,10.222558,6.5830173,17355.jpg
image,,1_leaf_7,1,2,1,-1.5242915,10.304575,6.5495787,13196.jpg
image,,1_leaf_7,1,2,1,-2.032046,9.942593,6.4886427,15150.jpg
image,,1_leaf_7,1,2,1,-2.1464012,10.176402,6.7935266,11552.jpg
image,,1_leaf_7,1,2,1,-1.5819352,10.753804,6.7464967,10216.jpg
image,,1_leaf_7,1,2,1,-2.176396,9.931576,6.602726,2675.jpg
image,,1_leaf_7,1,2,1,-1.6193854,10.481605,6.566552,16391.jpg
image,,1_leaf_7,1,2,1,-1.5979401,10.69415,6.6332664,3545.jpg
image,,1_leaf_7,1,2,1,-1.5515887,10.473562,6.650822,9891.jpg
image,,1_leaf_7,1,2,1,-1.5094283,10.631938,6.565416,3616.jpg
image,,1_leaf_7,1,2,1,-1.8605988,10.215911,6.5035534,9236.jpg
image,,1_leaf_7,1,2,1,-1.5306714,10.74062,6.692861,1411.jpg
image,,1_leaf_7,1,2,1,-1.6357145,9.976681,6.5896387,1179.jpg
image,,1_leaf_7,1,2,1,-1.6365964,10.181973,6.6027827,2348.jpg
image,,1_leaf_7,1,2,1,-2.1663837,10.180331,6.78683,17093.jpg
image,,1_leaf_7,1,2,1,-1.9220467,10.03854,6.8826303,10015.jpg
image,,1_leaf_7,1,2,1,-2.131193,9.919731,6.391429,2212.jpg
image,,1_leaf_7,1,2,1,-1.9371014,10.195359,6.871101,10588.jpg
image,,1_leaf_7,1,2,1,-2.2509494,9.941944,6.3579655,1354.jpg
image,,1_leaf_7,1,2,1,-1.683432,10.406047,6.5668592,9352.jpg
image,,1_leaf_7,1,2,1,-2.1932375,9.893892,6.471881,3961.jpg
image,,1_leaf_7,1,2,1,-1.6496085,10.62166,6.6375885,7470.jpg
image,,1_leaf_7,1,2,1,-1.8217592,10.130212,6.763053,10697.jpg
image,,1_leaf_7,1,2,1,-2.0032177,10.080678,6.4379606,10322.jpg
image,,1_leaf_7,1,2,1,-1.5568322,10.501682,6.600592,5721.jpg
image,,1_leaf_7,1,2,1,-1.7881665,9.820346,6.5828757,7303.jpg
image,,1_leaf_7,1,2,1,-1.9473166,9.900477,6.8005805,1182.jpg
image,,1_leaf_7,1,2,1,-2.123293,10.084698,6.7580686,19212.jpg
image,,1_leaf_7,1,2,1,-2.0670674,10.187051,6.7352195,13874.jpg
image,,1_leaf_7,1,2,1,-1.5240523,10.520956,6.703464,5846.jpg
image,,1_leaf_7,1,2,1,-2.1567643,9.902149,6.4070086,2308.jpg
node,planet_2,root,2,0,893,6.929437,0.19705626,11.549712,
node,2_leaf_0,planet_2,2,1,574,8.144846,0.618342,10.9251,
image,,2_leaf_0,2,2,1,7.9597216,0.509104,12.0641165,16949.jpg
image,,2_leaf_0,2,2,1,9.494563,1.6192756,11.606611,10962.jpg
image,,2_leaf_0,2,2,1,8.530403,1.481563,11.623792,4530.jpg
image,,2_leaf_0,2,2,1,17.595882,7.6793284,0.5886845,8740.jpg
image,,2_leaf_0,2,2,1,7.870439,0.42700705,12.035919,3780.jpg
image,,2_leaf_0,2,2,1,8.697037,0.82824665,10.343118,11825.jpg
image,,2_leaf_0,2,2,1,8.041919,0.77145714,10.609196,14547.jpg
image,,2_leaf_0,2,2,1,6.3467274,-0.3547734,11.307858,16268.jpg
image,,2_leaf_0,2,2,1,5.7189493,0.2490003,11.585881,7831.jpg
image,,2_leaf_0,2,2,1,7.9717345,0.4608447,10.3664255,3443.jpg
image,,2_leaf_0,2,2,1,7.313609,-0.36445484,11.47314,6775.jpg
image,,2_leaf_0,2,2,1,8.1472225,0.7418221,10.38983,14045.jpg
image,,2_leaf_0,2,2,1,8.221675,-0.30081794,10.826668,15082.jpg
image,,2_leaf_0,2,2,1,8.165096,0.398822,11.524207,18941.jpg
image,,2_leaf_0,2,2,1,6.5887837,-0.25553474,11.084826,9956.jpg
image,,2_leaf_0,2,2,1,8.737657,1.4153326,10.7474785,3785.jpg
image,,2_leaf_0,2,2,1,7.228099,0.004830487,11.186358,18233.jpg
image,,2_leaf_0,2,2,1,7.127608,0.99093044,10.89245,329.jpg
image,,2_leaf_0,2,2,1,8.39745,0.5916385,10.643542,2347.jpg
image,,2_leaf_0,2,2,1,8.327208,0.066988766,11.065458,19019.jpg
image,,2_leaf_0,2,2,1,8.16182,-0.3125593,10.692989,470.jpg
image,,2_leaf_0,2,2,1,6.7556596,-0.5386984,11.213144,11432.jpg
image,,2_leaf_0,2,2,1,7.8275223,-0.040925816,11.009841,982.jpg
image,,2_leaf_0,2,2,1,6.5937023,-0.28150603,10.967876,7625.jpg
image,,2_leaf_0,2,2,1,6.8769975,0.98123,10.934081,1926.jpg
image,,2_leaf_0,2,2,1,8.550059,0.29145586,10.785248,15446.jpg
image,,2_leaf_0,2,2,1,6.7568154,-0.5270164,11.063068,19844.jpg
image,,2_leaf_0,2,2,1,8.805715,1.1695657,10.597317,1527.jpg
image,,2_leaf_0,2,2,1,7.537849,0.6357038,10.411044,15370.jpg
image,,2_leaf_0,2,2,1,6.770455,-0.54388106,10.937578,1103.jpg
image,,2_leaf_0,2,2,1,8.454853,0.373475,10.876594,15613.jpg
image,,2_leaf_0,2,2,1,8.113622,0.8520721,10.349027,12840.jpg
image,,2_leaf_0,2,2,1,6.960491,1.0112971,10.891074,2261.jpg
image,,2_leaf_0,2,2,1,8.215389,0.7660837,10.088521,19319.jpg
image,,2_leaf_0,2,2,1,8.24768,0.16255082,10.685877,11384.jpg
image,,2_leaf_0,2,2,1,7.8075967,0.103897095,11.830374,14257.jpg
image,,2_leaf_0,2,2,1,6.694116,0.97486717,11.01815,6096.jpg
image,,2_leaf_0,2,2,1,8.572285,1.6118214,10.594674,13181.jpg
image,,2_leaf_0,2,2,1,6.8941855,0.97773933,10.937664,10077.jpg
image,,2_leaf_0,2,2,1,6.933883,-0.0355785,11.506812,12378.jpg
image,,2_leaf_0,2,2,1,8.439079,0.31230307,11.004947,1974.jpg
image,,2_leaf_0,2,2,1,6.821307,0.051605865,11.508327,17456.jpg
image,,2_leaf_0,2,2,1,7.2430153,0.80256784,10.876438,3759.jpg
image,,2_leaf_0,2,2,1,6.6335363,-0.29208082,11.155332,8138.jpg
image,,2_leaf_0,2,2,1,7.8939185,0.3759673,10.353729,10003.jpg
image,,2_leaf_0,2,2,1,6.5489416,-0.25513086,10.969094,4092.jpg
image,,2_leaf_0,2,2,1,8.270213,0.9733941,10.360581,2704.jpg
image,,2_leaf_0,2,2,1,8.443439,0.5731877,10.36557,17967.jpg
image,,2_leaf_0,2,2,1,7.312489,0.13762435,10.610251,13678.jpg
image,,2_leaf_0,2,2,1,7.670934,-0.07895493,10.710548,17432.jpg
image,,2_leaf_0,2,2,1,8.616225,0.20452636,10.671011,7256.jpg
image,,2_leaf_0,2,2,1,8.237303,0.9140314,10.405621,8388.jpg
image,,2_leaf_0,2,2,1,8.414305,1.6988726,10.702717,5867.jpg
image,,2_leaf_0,2,2,1,7.9127097,-0.26329932,11.321754,19486.jpg
image,,2_leaf_0,2,2,1,7.902759,-0.00790348,11.466652,7512.jpg
image,,2_leaf_0,2,2,1,8.027608,-0.38765848,10.726282,8005.jpg
image,,2_leaf_0,2,2,1,6.7943177,-0.56785876,11.075145,19609.jpg
image,,2_leaf_0,2,2,1,8.772572,0.94242454,10.391125,4975.jpg
image,,2_leaf_0,2,2,1,8.54422,0.60902476,10.595477,16174.jpg
image,,2_leaf_0,2,2,1,8.189333,-0.3712566,10.723723,9571.jpg
image,,2_leaf_0,2,2,1,7.2836833,-0.38058937,11.23133,17104.jpg
image,,2_leaf_0,2,2,1,7.3991065,-0.2838439,11.568533,10854.jpg
image,,2_leaf_0,2,2,1,7.0907736,0.025567798,10.735611,12611.jpg
image,,2_leaf_0,2,2,1,7.067961,0.37344444,11.196195,8283.jpg
image,,2_leaf_0,2,2,1,7.922131,0.6315466,10.612547,13354.jpg
image,,2_leaf_0,2,2,1,6.984245,-0.3840435,11.4095125,15024.jpg
image,,2_leaf_0,2,2,1,7.193889,-0.15358198,11.554242,16430.jpg
image,,2_leaf_0,2,2,1,7.637943,0.10932929,10.5373125,9787.jpg
image,,2_leaf_0,2,2,1,6.982578,-0.37180454,11.4466915,15248.jpg
image,,2_leaf_0,2,2,1,7.5895567,0.4467219,10.433747,15103.jpg
image,,2_leaf_0,2,2,1,7.1583242,-0.15804343,10.872936,19139.jpg
image,,2_leaf_0,2,2,1,7.1181774,0.08031545,11.457186,1156.jpg
image,,2_leaf_0,2,2,1,8.160498,-0.24723434,10.700055,7953.jpg
image,,2_leaf_0,2,2,1,9.042352,1.2364589,10.727207,13279.jpg
image,,2_leaf_0,2,2,1,8.200066,0.08626427,10.535129,12858.jpg
image,,2_leaf_0,2,2,1,6.3427052,-0.14671713,11.103142,12236.jpg
image,,2_leaf_0,2,2,1,7.14475,-0.44002885,10.875606,3999.jpg
image,,2_leaf_0,2,2,1,8.491466,-0.17684312,10.801887,1938.jpg
image,,2_leaf_0,2,2,1,7.9529634,-0.4873684,10.996019,5845.jpg
image,,2_leaf_0,2,2,1,8.213232,1.2348928,10.416078,15222.jpg
image,,2_leaf_0,2,2,1,6.891088,-0.58239806,11.062726,15564.jpg
image,,2_leaf_0,2,2,1,7.25175,0.10140753,11.669248,6928.jpg
image,,2_leaf_0,2,2,1,6.6771994,-0.524029,11.302381,4694.jpg
image,,2_leaf_0,2,2,1,7.1624365,0.09055699,11.215131,15440.jpg
image,,2_leaf_0,2,2,1,7.5487723,0.11721737,11.844091,10301.jpg
image,,2_leaf_0,2,2,1,7.4187975,0.033144712,11.212559,9563.jpg
image,,2_leaf_0,2,2,1,7.0920277,-0.17988728,10.715084,19517.jpg
image,,2_leaf_0,2,2,1,8.158148,-0.29380375,10.736623,7996.jpg
image,,2_leaf_0,2,2,1,7.158131,-0.3508488,11.5080595,13300.jpg
image,,2_leaf_0,2,2,1,7.0783596,-0.517583,11.354215,14030.jpg
image,,2_leaf_0,2,2,1,7.316849,-0.2929391,10.739457,4044.jpg
image,,2_leaf_0,2,2,1,7.261055,-0.5516806,10.845757,14331.jpg
image,,2_leaf_0,2,2,1,8.244082,-0.4105871,10.675712,9657.jpg
image,,2_leaf_0,2,2,1,7.276985,-0.028153006,11.717702,16331.jpg
image,,2_leaf_0,2,2,1,7.599146,-0.30681324,11.357512,18349.jpg
image,,2_leaf_0,2,2,1,8.581301,0.5892495,10.471133,4024.jpg
image,,2_leaf_0,2,2,1,7.4399877,-0.28176162,11.599819,7451.jpg
image,,2_leaf_0,2,2,1,7.639632,-0.42780048,10.656001,19502.jpg
image,,2_leaf_0,2,2,1,6.409481,-0.20147403,11.144021,19284.jpg
image,,2_leaf_0,2,2,1,7.129456,-0.07762041,11.66972,3868.jpg
image,,2_leaf_0,2,2,1,7.7104197,-0.3305588,10.660085,3683.jpg
image,,2_leaf_0,2,2,1,7.082943,-0.32840303,11.227105,11219.jpg
image,,2_leaf_0,2,2,1,7.7592916,-0.43368247,10.912856,1335.jpg
image,,2_leaf_0,2,2,1,8.829834,0.8515686,10.872159,3801.jpg
image,,2_leaf_0,2,2,1,8.644738,1.6106821,10.506696,8237.jpg
image,,2_leaf_0,2,2,1,8.850977,0.7942344,10.322185,6282.jpg
